Chromosome,Start,End,Name
chr10,4944490,4945190,peakno_2941-ARBS
chr10,5545270,5545970,peakno_2942-ARBS
chr10,5615812,5616512,onlynormal_read_3-ARBS
chr10,5804350,5805050,peakno_2944-ARBS
chr10,5951995,5952695,peakno_2947-ARBS
chr10,6297274,6297974,overlapped_read_8-ARBS
chr10,7124298,7124998,peakno_2948-ARBS
chr10,7132272,7132972,peakno_2997-ARBS
chr10,7273646,7274346,peakno_2998-ARBS
chr10,7275380,7276080,peakno_1947-ARBS
chr10,7601115,7601815,peakno_3003-ARBS
chr10,8179518,8180218,peakno_3007-ARBS
chr10,8186312,8187012,peakno_3008-ARBS
chr10,12447266,12447966,peakno_3013-ARBS
chr10,12573179,12573879,onlynormal_read_4-ARBS
chr10,12731668,12732368,peakno_3017-ARBS
chr10,12762254,12762954,peakno_3018-ARBS
chr10,13441654,13442354,peakno_3019-ARBS
chr10,13533592,13534292,peakno_3020-ARBS
chr10,13550415,13551115,peakno_3021-ARBS
chr10,14033222,14033922,peakno_1753-ARBS
chr10,14613866,14614566,overlapped_read_31-ARBS
chr10,14708970,14709670,peakno_3024-ARBS
chr10,15643656,15644356,peakno_3025-ARBS
chr10,16352078,16352778,peakno_3026-ARBS
chr10,16584558,16585258,peakno_3081-ARBS
chr10,16813498,16814198,peakno_3082-ARBS
chr10,17485214,17485914,peakno_3088-ARBS
chr10,18484350,18485050,peakno_891-ARBS
chr10,21184454,21185154,peakno_3098-ARBS
chr10,21427645,21428345,peakno_3099-ARBS
chr10,22755595,22756295,peakno_3102-ARBS
chr10,22944214,22944914,peakno_3106-ARBS
chr10,24158408,24159108,peakno_3110-ARBS
chr10,24758728,24759428,peakno_3111-ARBS
chr10,25459358,25460058,peakno_3116-ARBS
chr10,27797189,27797889,peakno_3118-ARBS
chr10,28227776,28228476,peakno_3119-ARBS
chr10,29565306,29566006,peakno_10-ARBS
chr10,31093448,31094148,peakno_15-ARBS
chr10,33444818,33445518,peakno_29-ARBS
chr10,33482930,33483630,peakno_30-ARBS
chr10,34037852,34038552,peakno_36-ARBS
chr10,34088191,34088891,peakno_37-ARBS
chr10,34188396,34189096,overlapped_read_35-ARBS
chr10,34704106,34704806,peakno_42-ARBS
chr10,34758214,34758914,peakno_43-ARBS
chr10,34914915,34915615,peakno_44-ARBS
chr10,34922102,34922802,peakno_45-ARBS
chr10,35979278,35979978,peakno_49-ARBS
chr10,36072135,36072835,peakno_50-ARBS
chr10,38130159,38130859,peakno_52-ARBS
chr10,43689892,43690592,peakno_148-ARBS
chr10,45132021,45132721,peakno_154-ARBS
chr10,45168864,45169564,peakno_155-ARBS
chr10,45170432,45171132,peakno_156-ARBS
chr10,45192440,45193140,peakno_157-ARBS
chr10,45497011,45497711,peakno_158-ARBS
chr10,45558868,45559568,peakno_1168-ARBS
chr10,47101096,47101796,peakno_1169-ARBS
chr10,47131763,47132463,peakno_1170-ARBS
chr10,50712789,50713489,peakno_1714-ARBS
chr10,52339594,52340294,peakno_1182-ARBS
chr10,58143474,58144174,peakno_1184-ARBS
chr10,58717889,58718589,peakno_1185-ARBS
chr10,59519378,59520078,peakno_1186-ARBS
chr10,59608668,59609368,peakno_1187-ARBS
chr10,60228078,60228778,peakno_1188-ARBS
chr10,60758912,60759612,overlapped_read_304-ARBS
chr10,61059947,61060647,peakno_1433-ARBS
chr10,61345985,61346685,overlapped_read_305-ARBS
chr10,61479281,61479981,peakno_1444-ARBS
chr10,61751282,61751982,overlapped_read_306-ARBS
chr10,62042445,62043145,peakno_1445-ARBS
chr10,62135222,62135922,peakno_1446-ARBS
chr10,62147128,62147828,peakno_1448-ARBS
chr10,62576789,62577489,peakno_1449-ARBS
chr10,62726906,62727606,peakno_1450-ARBS
chr10,62884258,62884958,peakno_1451-ARBS
chr10,63054026,63054726,overlapped_read_308-ARBS
chr10,63492355,63493055,peakno_1462-ARBS
chr10,63697086,63697786,overlapped_read_309-ARBS
chr10,64323854,64324554,onlynormal_read_185-ARBS
chr10,64962256,64962956,peakno_1463-ARBS
chr10,65206191,65206891,peakno_1949-ARBS
chr10,65441848,65442548,peakno_1480-ARBS
chr10,65471766,65472466,peakno_1481-ARBS
chr10,65558743,65559443,overlapped_read_312-ARBS
chr10,69716219,69716919,peakno_1497-ARBS
chr10,70393712,70394412,peakno_1676-ARBS
chr10,71010368,71011068,peakno_1498-ARBS
chr10,71145574,71146274,peakno_1500-ARBS
chr10,73620057,73620757,onlynormal_read_135-ARBS
chr10,73771148,73771848,peakno_1501-ARBS
chr10,74008284,74008984,overlapped_read_316-ARBS
chr10,74877485,74878185,peakno_1509-ARBS
chr10,75335913,75336613,overlapped_read_317-ARBS
chr10,75346208,75346908,peakno_1510-ARBS
chr10,76352967,76353667,peakno_1511-ARBS
chr10,76443328,76444028,peakno_1512-ARBS
chr10,76635499,76636199,peakno_1513-ARBS
chr10,76712770,76713470,peakno_1514-ARBS
chr10,76720186,76720886,overlapped_read_338-ARBS
chr10,76781684,76782384,peakno_1515-ARBS
chr10,76887238,76887938,peakno_1516-ARBS
chr10,77532074,77532774,overlapped_read_341-ARBS
chr10,77811004,77811704,peakno_1898-ARBS
chr10,78153924,78154624,peakno_1899-ARBS
chr10,79047239,79047939,overlapped_read_343-ARBS
chr10,79065312,79066012,peakno_1915-ARBS
chr10,79316815,79317515,peakno_1916-ARBS
chr10,79769796,79770496,overlapped_read_344-ARBS
chr10,80185763,80186463,peakno_1921-ARBS
chr10,80241572,80242272,peakno_1922-ARBS
chr10,80349167,80349867,peakno_1923-ARBS
chr10,80456684,80457384,onlynormal_read_139-ARBS
chr10,80489466,80490166,overlapped_read_345-ARBS
chr10,81315478,81316178,peakno_1934-ARBS
chr10,82610059,82610759,peakno_1936-ARBS
chr10,82800522,82801222,peakno_1937-ARBS
chr10,83029614,83030314,peakno_1938-ARBS
chr10,86099758,86100458,peakno_1941-ARBS
chr10,88609216,88609916,peakno_1956-ARBS
chr10,88664302,88665002,overlapped_read_347-ARBS
chr10,94491005,94491705,peakno_1967-ARBS
chr10,94492872,94493572,peakno_1968-ARBS
chr10,95557506,95558206,peakno_1972-ARBS
chr10,95741825,95742525,peakno_1973-ARBS
chr10,95835614,95836314,peakno_1974-ARBS
chr10,97233976,97234676,peakno_1975-ARBS
chr10,98141312,98142012,peakno_2146-ARBS
chr10,98561064,98561764,onlynormal_read_142-ARBS
chr10,98623711,98624411,overlapped_read_352-ARBS
chr10,100277078,100277778,peakno_1960-ARBS
chr10,100736102,100736802,peakno_2147-ARBS
chr10,100839848,100840548,peakno_2148-ARBS
chr10,101098547,101099247,peakno_2149-ARBS
chr10,101571792,101572492,peakno_2150-ARBS
chr10,101704910,101705610,peakno_2151-ARBS
chr10,103124280,103124980,onlynormal_read_151-ARBS
chr10,103724664,103725364,peakno_2154-ARBS
chr10,104534999,104535699,peakno_2155-ARBS
chr10,105711448,105712148,peakno_2156-ARBS
chr10,105778065,105778765,peakno_2157-ARBS
chr10,106037378,106038078,peakno_2159-ARBS
chr10,106047969,106048669,peakno_2160-ARBS
chr10,110481478,110482178,overlapped_read_369-ARBS
chr10,111755859,111756559,peakno_2166-ARBS
chr10,111762664,111763364,peakno_1928-ARBS
chr10,112543795,112544495,overlapped_read_371-ARBS
chr10,112597048,112597748,overlapped_read_372-ARBS
chr10,112896792,112897492,peakno_2170-ARBS
chr10,113339247,113339947,peakno_1911-ARBS
chr10,113549411,113550111,peakno_2171-ARBS
chr10,113837684,113838384,peakno_2174-ARBS
chr10,114120249,114120949,peakno_2175-ARBS
chr10,114121871,114122571,peakno_2176-ARBS
chr10,114150990,114151690,peakno_2177-ARBS
chr10,115718767,115719467,peakno_2286-ARBS
chr10,116539419,116540119,peakno_2290-ARBS
chr10,117201474,117202174,peakno_2300-ARBS
chr10,119555724,119556424,onlynormal_read_155-ARBS
chr10,119564048,119564748,onlynormal_read_156-ARBS
chr10,120012749,120013449,peakno_2308-ARBS
chr10,120340706,120341406,peakno_2324-ARBS
chr10,121044202,121044902,onlynormal_read_157-ARBS
chr10,121702273,121702973,peakno_2328-ARBS
chr10,121812194,121812894,peakno_2337-ARBS
chr10,122012722,122013422,peakno_1727-ARBS
chr10,122151975,122152675,peakno_2340-ARBS
chr10,122677115,122677815,peakno_2341-ARBS
chr10,123348929,123349629,peakno_2343-ARBS
chr10,123822564,123823264,onlynormal_read_158-ARBS
chr10,123880405,123881105,overlapped_read_379-ARBS
chr10,124779440,124780140,peakno_2538-ARBS
chr10,126053146,126053846,peakno_2539-ARBS
chr10,126248799,126249499,onlynormal_read_159-ARBS
chr10,127280206,127280906,peakno_2546-ARBS
chr10,127321947,127322647,peakno_2561-ARBS
chr10,127383341,127384041,peakno_2562-ARBS
chr10,127415784,127416484,peakno_2563-ARBS
chr10,128247356,128248056,peakno_2582-ARBS
chr10,128842296,128842996,peakno_2586-ARBS
chr10,128955996,128956696,peakno_2595-ARBS
chr10,129907842,129908542,overlapped_read_393-ARBS
chr10,131377292,131377992,peakno_1893-ARBS
chr10,132943088,132943788,peakno_2628-ARBS
chr10,134295554,134296254,overlapped_read_394-ARBS
chr10,87783931,87784631,NegativeControl-AR_motif_18552
chr10,108431669,108432369,NegativeControl-AR_motif_18763
chr10,95387054,95387754,NegativeControl-AR_motif_18642
chr10,59548527,59549227,NegativeControl-AR_motif_18252
chr10,12632773,12633473,NegativeControl-AR_motif_17810
chr10,93491178,93491878,NegativeControl-AR_motif_18624
chr10,87293983,87294683,NegativeControl-AR_motif_18548
chr10,2320310,2321010,NegativeControl-AR_motif_17674
chr10,125499867,125500567,NegativeControl-AR_motif_18979
chr10,114382743,114383443,NegativeControl-AR_motif_18844
chr10,93399746,93400446,NegativeControl-AR_motif_18620
chr10,2298397,2299097,NegativeControl-AR_motif_17673
chr10,83166240,83166940,NegativeControl-AR_motif_18510
chr10,125312224,125312924,NegativeControl-AR_motif_18974
chr10,52921089,52921789,NegativeControl-AR_motif_18201
chr10,134559794,134560494,NegativeControl-AR_motif_19112
chr10,89789847,89790547,NegativeControl-AR_motif_18581
chr10,53165282,53165982,NegativeControl-AR_motif_18203
chr10,32605658,32606358,NegativeControl-AR_motif_18024
chr10,98737859,98738559,NegativeControl-AR_motif_18677
chr10,71939642,71940342,NegativeControl-AR_motif_18381
chr10,117141552,117142252,NegativeControl-AR_motif_18884
chr10,53104070,53104770,NegativeControl-AR_motif_18202
chr10,86255793,86256493,NegativeControl-AR_motif_18536
chr10,102304029,102304729,NegativeControl-AR_motif_18705
chr10,10041614,10042314,NegativeControl-AR_motif_17773
chr10,14069432,14070132,NegativeControl-AR_motif_17835
chr10,67887179,67887879,NegativeControl-AR_motif_18336
chr10,64271846,64272546,NegativeControl-AR_motif_18309
chr10,127007352,127008052,NegativeControl-AR_motif_19000
chr10,50055876,50056576,NegativeControl-AR_motif_18175
chr10,111112412,111113112,NegativeControl-AR_motif_18798
chr10,113786363,113787063,NegativeControl-AR_motif_18834
chr10,65520259,65520959,NegativeControl-AR_motif_18320
chr10,105751458,105752158,NegativeControl-AR_motif_18734
chr10,54677041,54677741,NegativeControl-AR_motif_18214
chr10,19500542,19501242,NegativeControl-AR_motif_17889
chr10,108442209,108442909,NegativeControl-AR_motif_18764
chr10,58790444,58791144,NegativeControl-AR_motif_18246
chr10,115439642,115440342,NegativeControl-AR_motif_18862
chr10,23068514,23069214,NegativeControl-AR_motif_17930
chr10,89144063,89144763,NegativeControl-AR_motif_18572
chr10,10154124,10154824,NegativeControl-AR_motif_17774
chr10,76790220,76790920,NegativeControl-AR_motif_18431
chr10,117181945,117182645,NegativeControl-AR_motif_18886
chr10,61942471,61943171,NegativeControl-AR_motif_18275
chr10,86561275,86561975,NegativeControl-AR_motif_18539
chr10,132975420,132976120,NegativeControl-AR_motif_19078
chr10,10465591,10466291,NegativeControl-AR_motif_17780
chr10,127728537,127729237,NegativeControl-AR_motif_19008
chr10,19676002,19676702,NegativeControl-AR_motif_17891
chr10,55497923,55498623,NegativeControl-AR_motif_18223
chr10,27356610,27357310,NegativeControl-AR_motif_17977
chr10,61296232,61296932,NegativeControl-AR_motif_18263
chr10,8543427,8544127,NegativeControl-AR_motif_17755
chr10,79892342,79893042,NegativeControl-AR_motif_18469
chr10,20423866,20424566,NegativeControl-AR_motif_17900
chr10,33814774,33815474,NegativeControl-AR_motif_18032
chr10,10726174,10726874,NegativeControl-AR_motif_17786
chr10,26547906,26548606,NegativeControl-AR_motif_17959
chr10,61803237,61803937,NegativeControl-AR_motif_18273
chr10,35868313,35869013,NegativeControl-AR_motif_18052
chr10,36697117,36697817,NegativeControl-AR_motif_18065
chr10,115975500,115976200,NegativeControl-AR_motif_18868
chr10,73343890,73344590,NegativeControl-AR_motif_18395
chr10,109853004,109853704,NegativeControl-AR_motif_18781
chr10,59880965,59881665,NegativeControl-AR_motif_18256
chr10,35081176,35081876,NegativeControl-AR_motif_18046
chr10,35390383,35391083,NegativeControl-AR_motif_18049
chr10,50043951,50044651,NegativeControl-AR_motif_18173
chr10,127418668,127419368,NegativeControl-AR_motif_19004
chr10,1321889,1322589,NegativeControl-AR_motif_17658
chr10,81316648,81317348,NegativeControl-AR_motif_18488
chr10,8211428,8212128,NegativeControl-AR_motif_17751
chr10,7440118,7440818,NegativeControl-AR_motif_17742
chr10,61327758,61328458,NegativeControl-AR_motif_18265
chr10,50011157,50011857,NegativeControl-AR_motif_18171
chr10,21842654,21843354,NegativeControl-AR_motif_17917
chr10,18114531,18115231,NegativeControl-AR_motif_17879
chr10,44687206,44687906,NegativeControl-AR_motif_18113
chr10,123014332,123015032,NegativeControl-AR_motif_18946
chr10,123656049,123656749,NegativeControl-AR_motif_18958
chr10,30039186,30039886,NegativeControl-AR_motif_17999
chr10,131072935,131073635,NegativeControl-AR_motif_19048
chr10,3044938,3045638,NegativeControl-AR_motif_17684
chr10,112785675,112786375,NegativeControl-AR_motif_18822
chr10,64498661,64499361,NegativeControl-AR_motif_18312
chr10,10665715,10666415,NegativeControl-AR_motif_17785
chr10,87032387,87033087,NegativeControl-AR_motif_18545
chr10,109197384,109198084,NegativeControl-AR_motif_18772
chr10,79411186,79411886,NegativeControl-AR_motif_18463
chr10,108095083,108095783,NegativeControl-AR_motif_18761
chr10,131484752,131485452,NegativeControl-AR_motif_19054
chr10,134033665,134034365,NegativeControl-AR_motif_19096
chr10,2210144,2210844,NegativeControl-AR_motif_17671
chr10,129310916,129311616,NegativeControl-AR_motif_19030
chr10,50361703,50362403,NegativeControl-AR_motif_18178
chr10,64201560,64202260,NegativeControl-AR_motif_18307
chr10,83631992,83632692,NegativeControl-AR_motif_18515
chr10,128306592,128307292,NegativeControl-AR_motif_19012
chr10,113982054,113982754,NegativeControl-AR_motif_18838
chr10,20762587,20763287,NegativeControl-AR_motif_17904
chr10,12607240,12607940,NegativeControl-AR_motif_17808
chr10,110005331,110006031,NegativeControl-AR_motif_18783
chr10,59917871,59918571,NegativeControl-AR_motif_18257
chr10,61363435,61364135,NegativeControl-AR_motif_18267
chr10,111145356,111146056,NegativeControl-AR_motif_18799
chr10,73331196,73331896,NegativeControl-AR_motif_18393
chr10,81996120,81996820,NegativeControl-AR_motif_18497
chr10,109311756,109312456,NegativeControl-AR_motif_18774
chr10,1398560,1399260,NegativeControl-AR_motif_17663
chr10,96127960,96128660,NegativeControl-AR_motif_18656
chr10,71768577,71769277,NegativeControl-AR_motif_18377
chr10,46643468,46644168,NegativeControl-AR_motif_18128
chr10,95408433,95409133,NegativeControl-AR_motif_18643
chr10,10427186,10427886,NegativeControl-AR_motif_17779
chr10,59647445,59648145,NegativeControl-AR_motif_18253
chr10,48287055,48287755,NegativeControl-AR_motif_18142
chr10,79450084,79450784,NegativeControl-AR_motif_18464
chr10,87331203,87331903,NegativeControl-AR_motif_18550
chr10,9432411,9433111,NegativeControl-AR_motif_17767
chr10,110842752,110843452,NegativeControl-AR_motif_18792
chr10,114217652,114218352,NegativeControl-AR_motif_18843
chr10,126817781,126818481,NegativeControl-AR_motif_18994
chr10,18722537,18723237,NegativeControl-AR_motif_17885
chr10,134477654,134478354,NegativeControl-AR_motif_19110
chr10,132584761,132585461,NegativeControl-AR_motif_19066
chr10,81373486,81374186,NegativeControl-AR_motif_18489
chr10,134558178,134558878,NegativeControl-AR_motif_19111
chr10,113664090,113664790,NegativeControl-AR_motif_18830
chr10,38898205,38898905,NegativeControl-AR_motif_18085
chr10,19850502,19851202,NegativeControl-AR_motif_17894
chr10,101052951,101053651,NegativeControl-AR_motif_18697
chr10,35074581,35075281,NegativeControl-AR_motif_18045
chr10,55379280,55379980,LNcaP_pos_18-PositiveControl
chr10,129661264,129661964,LNcaP_pos_26-PositiveControl
chr10,83203855,83204555,LNcaP_pos_93-PositiveControl
chr10,79419008,79419708,LNcaP_pos_121-PositiveControl
chr10,96751126,96751826,LNcaP_pos_144-PositiveControl
chr10,133829091,133829791,LNcaP_pos_174-PositiveControl
chr10,132892734,132893434,LNcaP_pos_250-PositiveControl
chr10,30876366,30877066,LNcaP_pos_251-PositiveControl
chr10,38296736,38297436,LNcaP_pos_261-PositiveControl
chr10,85743246,85743946,LNcaP_pos_287-PositiveControl
chr10,133879217,133879917,LNcaP_pos_329-PositiveControl
chr10,45933664,45934364,LNcaP_pos_333-PositiveControl
chr10,43136158,43136858,LNcaP_pos_369-PositiveControl
chr10,125298114,125298814,LNcaP_pos_373-PositiveControl
chr10,85899012,85899712,LNcaP_pos_388-PositiveControl
chr10,38586200,38586900,LNcaP_pos_391-PositiveControl
chr10,122263592,122264292,LNcaP_pos_408-PositiveControl
chr10,86284624,86285324,LNcaP_pos_410-PositiveControl
chr10,99309472,99310172,LNcaP_pos_417-PositiveControl
chr10,109345104,109345804,LNcaP_pos_427-PositiveControl
chr10,16238718,16239418,LNcaP_pos_432-PositiveControl
chr10,134017079,134017779,LNcaP_pos_444-PositiveControl
chr10,109799430,109800130,LNcaP_pos_473-PositiveControl
chr10,42385254,42385954,LNcaP_pos_486-PositiveControl
chr11,689417,690117,peakno_2637-ARBS
chr11,2243564,2244264,onlynormal_read_167-ARBS
chr11,3719119,3719819,peakno_923-ARBS
chr11,3836942,3837642,onlynormal_read_168-ARBS
chr11,4772250,4772950,peakno_933-ARBS
chr11,6273314,6274014,peakno_940-ARBS
chr11,7559785,7560485,overlapped_read_395-ARBS
chr11,7576708,7577408,peakno_941-ARBS
chr11,7643828,7644528,peakno_949-ARBS
chr11,7654682,7655382,peakno_950-ARBS
chr11,7656768,7657468,peakno_951-ARBS
chr11,9078438,9079138,peakno_952-ARBS
chr11,9548935,9549635,overlapped_read_398-ARBS
chr11,9590272,9590972,overlapped_read_399-ARBS
chr11,9862026,9862726,peakno_962-ARBS
chr11,10087760,10088460,peakno_963-ARBS
chr11,10108576,10109276,peakno_964-ARBS
chr11,10313158,10313858,peakno_884-ARBS
chr11,10608220,10608920,onlynormal_read_169-ARBS
chr11,11605565,11606265,peakno_972-ARBS
chr11,12091767,12092467,overlapped_read_400-ARBS
chr11,12269726,12270426,peakno_973-ARBS
chr11,12555868,12556568,peakno_1069-ARBS
chr11,12874976,12875676,peakno_1070-ARBS
chr11,14309662,14310362,peakno_1146-ARBS
chr11,14709712,14710412,peakno_1148-ARBS
chr11,15335226,15335926,peakno_1149-ARBS
chr11,15515327,15516027,peakno_1150-ARBS
chr11,15553908,15554608,peakno_1152-ARBS
chr11,15624292,15624992,peakno_1153-ARBS
chr11,15639945,15640645,peakno_1154-ARBS
chr11,15690067,15690767,peakno_1155-ARBS
chr11,15991940,15992640,peakno_1328-ARBS
chr11,16247562,16248262,peakno_1329-ARBS
chr11,16768317,16769017,peakno_1330-ARBS
chr11,17397734,17398434,peakno_1334-ARBS
chr11,17427068,17427768,overlapped_read_403-ARBS
chr11,18084515,18085215,peakno_1336-ARBS
chr11,18092575,18093275,peakno_1337-ARBS
chr11,19628988,19629688,overlapped_read_404-ARBS
chr11,19649416,19650116,onlynormal_read_171-ARBS
chr11,19701540,19702240,onlynormal_read_172-ARBS
chr11,20091814,20092514,peakno_1341-ARBS
chr11,20532266,20532966,peakno_1342-ARBS
chr11,21390088,21390788,peakno_1349-ARBS
chr11,23046322,23047022,peakno_1352-ARBS
chr11,26039670,26040370,peakno_1586-ARBS
chr11,26868780,26869480,overlapped_read_406-ARBS
chr11,26931994,26932694,peakno_1587-ARBS
chr11,27223094,27223794,peakno_866-ARBS
chr11,27226682,27227382,peakno_1589-ARBS
chr11,27737548,27738248,peakno_1593-ARBS
chr11,30391546,30392246,peakno_1597-ARBS
chr11,31012000,31012700,peakno_1598-ARBS
